language,strategy,model_or_tokenizer,metric_type,num_tokens,fertility,generation_time
en,Baseline_Lower,xlm-roberta-base,static,44.0,1.76,
en,Baseline_Lower,google/mt5-base,static,43.0,1.72,
en,Baseline_Lower,google/gemma-2b-it,dynamic,,,0.14098238945007324
en,BaselinePreprocessor,xlm-roberta-base,static,54.0,1.5,
en,BaselinePreprocessor,google/mt5-base,static,51.0,1.4166666666666667,
en,BaselinePreprocessor,google/gemma-2b-it,dynamic,,,0.9110162258148193
en,RegexPreprocessor,xlm-roberta-base,static,53.0,1.325,
en,RegexPreprocessor,google/mt5-base,static,55.0,1.375,
en,RegexPreprocessor,google/gemma-2b-it,dynamic,,,0.8841686248779297
en,Baseline_Lower,xlm-roberta-base,static,52.0,1.4444444444444444,
en,Baseline_Lower,google/mt5-base,static,52.0,1.4444444444444444,
en,Baseline_Lower,google/gemma-2b-it,dynamic,,,0.8613367080688477
en,BaselinePreprocessor,xlm-roberta-base,static,68.0,1.7435897435897436,
en,BaselinePreprocessor,google/mt5-base,static,72.0,1.8461538461538463,
en,BaselinePreprocessor,google/gemma-2b-it,dynamic,,,0.7385506629943848
en,RegexPreprocessor,xlm-roberta-base,static,76.0,1.6521739130434783,
en,RegexPreprocessor,google/mt5-base,static,82.0,1.7826086956521738,
en,RegexPreprocessor,google/gemma-2b-it,dynamic,,,0.7298312187194824
en,Baseline_Lower,xlm-roberta-base,static,71.0,1.8205128205128205,
en,Baseline_Lower,google/mt5-base,static,75.0,1.9230769230769231,
en,Baseline_Lower,google/gemma-2b-it,dynamic,,,0.7211520671844482
en,BaselinePreprocessor,xlm-roberta-base,static,42.0,1.2727272727272727,
en,BaselinePreprocessor,google/mt5-base,static,47.0,1.4242424242424243,
en,BaselinePreprocessor,google/gemma-2b-it,dynamic,,,0.7149949073791504
en,RegexPreprocessor,xlm-roberta-base,static,43.0,1.2647058823529411,
en,RegexPreprocessor,google/mt5-base,static,47.0,1.3823529411764706,
en,RegexPreprocessor,google/gemma-2b-it,dynamic,,,0.7103886604309082
en,Baseline_Lower,xlm-roberta-base,static,42.0,1.2727272727272727,
en,Baseline_Lower,google/mt5-base,static,46.0,1.393939393939394,
en,Baseline_Lower,google/gemma-2b-it,dynamic,,,0.7127599716186523
en,BaselinePreprocessor,xlm-roberta-base,static,61.0,1.525,
en,BaselinePreprocessor,google/mt5-base,static,65.0,1.625,
en,BaselinePreprocessor,google/gemma-2b-it,dynamic,,,0.7213103771209717
en,RegexPreprocessor,xlm-roberta-base,static,70.0,1.5555555555555556,
en,RegexPreprocessor,google/mt5-base,static,79.0,1.7555555555555555,
en,RegexPreprocessor,google/gemma-2b-it,dynamic,,,0.7316393852233887
en,Baseline_Lower,xlm-roberta-base,static,65.0,1.625,
en,Baseline_Lower,google/mt5-base,static,74.0,1.85,
en,Baseline_Lower,google/gemma-2b-it,dynamic,,,0.722827672958374
en,BaselinePreprocessor,xlm-roberta-base,static,56.0,1.2727272727272727,
en,BaselinePreprocessor,google/mt5-base,static,61.0,1.3863636363636365,
en,BaselinePreprocessor,google/gemma-2b-it,dynamic,,,0.7285830974578857
en,RegexPreprocessor,xlm-roberta-base,static,58.0,1.2083333333333333,
en,RegexPreprocessor,google/mt5-base,static,62.0,1.2916666666666667,
en,RegexPreprocessor,google/gemma-2b-it,dynamic,,,0.7302706241607666
en,Baseline_Lower,xlm-roberta-base,static,54.0,1.2272727272727273,
en,Baseline_Lower,google/mt5-base,static,58.0,1.3181818181818181,
en,Baseline_Lower,google/gemma-2b-it,dynamic,,,0.723163366317749
en,BaselinePreprocessor,xlm-roberta-base,static,57.0,1.425,
en,BaselinePreprocessor,google/mt5-base,static,62.0,1.55,
en,BaselinePreprocessor,google/gemma-2b-it,dynamic,,,0.7303497791290283
en,RegexPreprocessor,xlm-roberta-base,static,62.0,1.3478260869565217,
en,RegexPreprocessor,google/mt5-base,static,66.0,1.434782608695652,
en,RegexPreprocessor,google/gemma-2b-it,dynamic,,,0.8882279396057129
en,Baseline_Lower,xlm-roberta-base,static,59.0,1.475,
en,Baseline_Lower,google/mt5-base,static,61.0,1.525,
en,Baseline_Lower,google/gemma-2b-it,dynamic,,,0.9003095626831055
en,BaselinePreprocessor,xlm-roberta-base,static,41.0,1.4137931034482758,
en,BaselinePreprocessor,google/mt5-base,static,39.0,1.3448275862068966,
en,BaselinePreprocessor,google/gemma-2b-it,dynamic,,,0.8827261924743652
en,RegexPreprocessor,xlm-roberta-base,static,43.0,1.4333333333333333,
en,RegexPreprocessor,google/mt5-base,static,41.0,1.3666666666666667,
en,RegexPreprocessor,google/gemma-2b-it,dynamic,,,0.7285373210906982
en,Baseline_Lower,xlm-roberta-base,static,42.0,1.4482758620689655,
en,Baseline_Lower,google/mt5-base,static,40.0,1.3793103448275863,
en,Baseline_Lower,google/gemma-2b-it,dynamic,,,0.7095887660980225
en,BaselinePreprocessor,xlm-roberta-base,static,55.0,1.1702127659574468,
en,BaselinePreprocessor,google/mt5-base,static,63.0,1.3404255319148937,
en,BaselinePreprocessor,google/gemma-2b-it,dynamic,,,0.723961353302002
en,RegexPreprocessor,xlm-roberta-base,static,67.0,1.2181818181818183,
en,RegexPreprocessor,google/mt5-base,static,74.0,1.3454545454545455,
en,RegexPreprocessor,google/gemma-2b-it,dynamic,,,0.7301547527313232
en,Baseline_Lower,xlm-roberta-base,static,56.0,1.1914893617021276,
en,Baseline_Lower,google/mt5-base,static,63.0,1.3404255319148937,
en,Baseline_Lower,google/gemma-2b-it,dynamic,,,0.713437557220459
en,BaselinePreprocessor,xlm-roberta-base,static,43.0,1.4827586206896552,
en,BaselinePreprocessor,google/mt5-base,static,45.0,1.5517241379310345,
en,BaselinePreprocessor,google/gemma-2b-it,dynamic,,,0.7208685874938965
en,RegexPreprocessor,xlm-roberta-base,static,46.0,1.4375,
en,RegexPreprocessor,google/mt5-base,static,48.0,1.5,
en,RegexPreprocessor,google/gemma-2b-it,dynamic,,,0.7244899272918701
en,Baseline_Lower,xlm-roberta-base,static,45.0,1.5517241379310345,
en,Baseline_Lower,google/mt5-base,static,45.0,1.5517241379310345,
en,Baseline_Lower,google/gemma-2b-it,dynamic,,,0.7210628986358643
en,BaselinePreprocessor,xlm-roberta-base,static,65.0,1.5116279069767442,
en,BaselinePreprocessor,google/mt5-base,static,64.0,1.4883720930232558,
en,BaselinePreprocessor,google/gemma-2b-it,dynamic,,,0.7189626693725586
en,RegexPreprocessor,xlm-roberta-base,static,67.0,1.3958333333333333,
en,RegexPreprocessor,google/mt5-base,static,69.0,1.4375,
en,RegexPreprocessor,google/gemma-2b-it,dynamic,,,0.7263798713684082
en,Baseline_Lower,xlm-roberta-base,static,65.0,1.5116279069767442,
en,Baseline_Lower,google/mt5-base,static,64.0,1.4883720930232558,
en,Baseline_Lower,google/gemma-2b-it,dynamic,,,0.7244527339935303
en,BaselinePreprocessor,xlm-roberta-base,static,53.0,1.7096774193548387,
en,BaselinePreprocessor,google/mt5-base,static,54.0,1.7419354838709677,
en,BaselinePreprocessor,google/gemma-2b-it,dynamic,,,0.724992036819458
en,RegexPreprocessor,xlm-roberta-base,static,53.0,1.4324324324324325,
en,RegexPreprocessor,google/mt5-base,static,60.0,1.6216216216216217,
en,RegexPreprocessor,google/gemma-2b-it,dynamic,,,0.7256221771240234
en,Baseline_Lower,xlm-roberta-base,static,50.0,1.6129032258064515,
en,Baseline_Lower,google/mt5-base,static,55.0,1.7741935483870968,
en,Baseline_Lower,google/gemma-2b-it,dynamic,,,0.8706760406494141
en,BaselinePreprocessor,xlm-roberta-base,static,59.0,1.372093023255814,
en,BaselinePreprocessor,google/mt5-base,static,65.0,1.5116279069767442,
en,BaselinePreprocessor,google/gemma-2b-it,dynamic,,,0.8771805763244629
en,RegexPreprocessor,xlm-roberta-base,static,62.0,1.3191489361702127,
en,RegexPreprocessor,google/mt5-base,static,68.0,1.446808510638298,
en,RegexPreprocessor,google/gemma-2b-it,dynamic,,,0.9353835582733154
en,Baseline_Lower,xlm-roberta-base,static,58.0,1.3488372093023255,
en,Baseline_Lower,google/mt5-base,static,64.0,1.4883720930232558,
en,Baseline_Lower,google/gemma-2b-it,dynamic,,,0.7226791381835938
en,BaselinePreprocessor,xlm-roberta-base,static,56.0,1.3658536585365855,
en,BaselinePreprocessor,google/mt5-base,static,59.0,1.4390243902439024,
en,BaselinePreprocessor,google/gemma-2b-it,dynamic,,,0.7198317050933838
en,RegexPreprocessor,xlm-roberta-base,static,56.0,1.302325581395349,
en,RegexPreprocessor,google/mt5-base,static,62.0,1.441860465116279,
en,RegexPreprocessor,google/gemma-2b-it,dynamic,,,0.7182672023773193
en,Baseline_Lower,xlm-roberta-base,static,53.0,1.2926829268292683,
en,Baseline_Lower,google/mt5-base,static,59.0,1.4390243902439024,
en,Baseline_Lower,google/gemma-2b-it,dynamic,,,0.7099997997283936
en,BaselinePreprocessor,xlm-roberta-base,static,50.0,1.5625,
en,BaselinePreprocessor,google/mt5-base,static,45.0,1.40625,
en,BaselinePreprocessor,google/gemma-2b-it,dynamic,,,0.7110590934753418
en,RegexPreprocessor,xlm-roberta-base,static,54.0,1.6363636363636365,
en,RegexPreprocessor,google/mt5-base,static,49.0,1.4848484848484849,
en,RegexPreprocessor,google/gemma-2b-it,dynamic,,,0.729480504989624
en,Baseline_Lower,xlm-roberta-base,static,53.0,1.65625,
en,Baseline_Lower,google/mt5-base,static,48.0,1.5,
en,Baseline_Lower,google/gemma-2b-it,dynamic,,,0.7317399978637695
en,BaselinePreprocessor,xlm-roberta-base,static,34.0,1.4782608695652173,
en,BaselinePreprocessor,google/mt5-base,static,32.0,1.391304347826087,
en,BaselinePreprocessor,google/gemma-2b-it,dynamic,,,0.7033560276031494
en,RegexPreprocessor,xlm-roberta-base,static,37.0,1.3703703703703705,
en,RegexPreprocessor,google/mt5-base,static,36.0,1.3333333333333333,
en,RegexPreprocessor,google/gemma-2b-it,dynamic,,,0.7365484237670898
en,Baseline_Lower,xlm-roberta-base,static,34.0,1.4782608695652173,
en,Baseline_Lower,google/mt5-base,static,32.0,1.391304347826087,
en,Baseline_Lower,google/gemma-2b-it,dynamic,,,0.7268474102020264
en,BaselinePreprocessor,xlm-roberta-base,static,56.0,1.6470588235294117,
en,BaselinePreprocessor,google/mt5-base,static,59.0,1.7352941176470589,
en,BaselinePreprocessor,google/gemma-2b-it,dynamic,,,0.7080583572387695
en,RegexPreprocessor,xlm-roberta-base,static,63.0,1.4,
en,RegexPreprocessor,google/mt5-base,static,70.0,1.5555555555555556,
en,RegexPreprocessor,google/gemma-2b-it,dynamic,,,0.7349419593811035
en,Baseline_Lower,xlm-roberta-base,static,57.0,1.6764705882352942,
en,Baseline_Lower,google/mt5-base,static,61.0,1.7941176470588236,
en,Baseline_Lower,google/gemma-2b-it,dynamic,,,0.7286496162414551
en,BaselinePreprocessor,xlm-roberta-base,static,64.0,1.6842105263157894,
en,BaselinePreprocessor,google/mt5-base,static,68.0,1.7894736842105263,
en,BaselinePreprocessor,google/gemma-2b-it,dynamic,,,0.8521146774291992
en,RegexPreprocessor,xlm-roberta-base,static,64.0,1.5238095238095237,
en,RegexPreprocessor,google/mt5-base,static,73.0,1.7380952380952381,
en,RegexPreprocessor,google/gemma-2b-it,dynamic,,,0.8507776260375977
en,Baseline_Lower,xlm-roberta-base,static,62.0,1.631578947368421,
en,Baseline_Lower,google/mt5-base,static,69.0,1.8157894736842106,
en,Baseline_Lower,google/gemma-2b-it,dynamic,,,0.9419100284576416
en,BaselinePreprocessor,xlm-roberta-base,static,59.0,1.3111111111111111,
en,BaselinePreprocessor,google/mt5-base,static,68.0,1.511111111111111,
en,BaselinePreprocessor,google/gemma-2b-it,dynamic,,,0.7554459571838379
en,RegexPreprocessor,xlm-roberta-base,static,65.0,1.3,
en,RegexPreprocessor,google/mt5-base,static,76.0,1.52,
en,RegexPreprocessor,google/gemma-2b-it,dynamic,,,0.7391958236694336
en,Baseline_Lower,xlm-roberta-base,static,61.0,1.3555555555555556,
en,Baseline_Lower,google/mt5-base,static,71.0,1.5777777777777777,
en,Baseline_Lower,google/gemma-2b-it,dynamic,,,0.7266054153442383
en,BaselinePreprocessor,xlm-roberta-base,static,55.0,1.3095238095238095,
en,BaselinePreprocessor,google/mt5-base,static,57.0,1.3571428571428572,
en,BaselinePreprocessor,google/gemma-2b-it,dynamic,,,0.7325141429901123
en,RegexPreprocessor,xlm-roberta-base,static,60.0,1.3043478260869565,
en,RegexPreprocessor,google/mt5-base,static,62.0,1.3478260869565217,
en,RegexPreprocessor,google/gemma-2b-it,dynamic,,,0.7289729118347168
en,Baseline_Lower,xlm-roberta-base,static,55.0,1.3095238095238095,
en,Baseline_Lower,google/mt5-base,static,57.0,1.3571428571428572,
en,Baseline_Lower,google/gemma-2b-it,dynamic,,,0.7306187152862549
en,BaselinePreprocessor,xlm-roberta-base,static,45.0,1.2857142857142858,
en,BaselinePreprocessor,google/mt5-base,static,51.0,1.457142857142857,
en,BaselinePreprocessor,google/gemma-2b-it,dynamic,,,0.7214076519012451
en,RegexPreprocessor,xlm-roberta-base,static,48.0,1.2972972972972974,
en,RegexPreprocessor,google/mt5-base,static,53.0,1.4324324324324325,
en,RegexPreprocessor,google/gemma-2b-it,dynamic,,,0.72298264503479
en,Baseline_Lower,xlm-roberta-base,static,46.0,1.3142857142857143,
en,Baseline_Lower,google/mt5-base,static,51.0,1.457142857142857,
en,Baseline_Lower,google/gemma-2b-it,dynamic,,,0.7145047187805176
en,BaselinePreprocessor,xlm-roberta-base,static,57.0,1.3571428571428572,
en,BaselinePreprocessor,google/mt5-base,static,60.0,1.4285714285714286,
en,BaselinePreprocessor,google/gemma-2b-it,dynamic,,,0.7150495052337646
en,RegexPreprocessor,xlm-roberta-base,static,61.0,1.326086956521739,
en,RegexPreprocessor,google/mt5-base,static,65.0,1.4130434782608696,
en,RegexPreprocessor,google/gemma-2b-it,dynamic,,,0.7273216247558594
en,Baseline_Lower,xlm-roberta-base,static,58.0,1.380952380952381,
en,Baseline_Lower,google/mt5-base,static,61.0,1.4523809523809523,
en,Baseline_Lower,google/gemma-2b-it,dynamic,,,0.7229948043823242
en,BaselinePreprocessor,xlm-roberta-base,static,63.0,1.575,
en,BaselinePreprocessor,google/mt5-base,static,67.0,1.675,
en,BaselinePreprocessor,google/gemma-2b-it,dynamic,,,0.7194898128509521
en,RegexPreprocessor,xlm-roberta-base,static,66.0,1.5714285714285714,
en,RegexPreprocessor,google/mt5-base,static,71.0,1.6904761904761905,
en,RegexPreprocessor,google/gemma-2b-it,dynamic,,,0.8257806301116943
en,Baseline_Lower,xlm-roberta-base,static,64.0,1.6,
en,Baseline_Lower,google/mt5-base,static,69.0,1.725,
en,Baseline_Lower,google/gemma-2b-it,dynamic,,,0.8637917041778564
en,BaselinePreprocessor,xlm-roberta-base,static,48.0,1.7777777777777777,
en,BaselinePreprocessor,google/mt5-base,static,49.0,1.8148148148148149,
en,BaselinePreprocessor,google/gemma-2b-it,dynamic,,,0.9529533386230469
en,RegexPreprocessor,xlm-roberta-base,static,48.0,1.7142857142857142,
en,RegexPreprocessor,google/mt5-base,static,50.0,1.7857142857142858,
en,RegexPreprocessor,google/gemma-2b-it,dynamic,,,0.7252597808837891
en,Baseline_Lower,xlm-roberta-base,static,47.0,1.7407407407407407,
en,Baseline_Lower,google/mt5-base,static,49.0,1.8148148148148149,
en,Baseline_Lower,google/gemma-2b-it,dynamic,,,0.7253017425537109
en,BaselinePreprocessor,xlm-roberta-base,static,57.0,1.3571428571428572,
en,BaselinePreprocessor,google/mt5-base,static,62.0,1.4761904761904763,
en,BaselinePreprocessor,google/gemma-2b-it,dynamic,,,0.7339227199554443
en,RegexPreprocessor,xlm-roberta-base,static,61.0,1.4186046511627908,
en,RegexPreprocessor,google/mt5-base,static,65.0,1.5116279069767442,
en,RegexPreprocessor,google/gemma-2b-it,dynamic,,,0.7285251617431641
en,Baseline_Lower,xlm-roberta-base,static,60.0,1.4285714285714286,
en,Baseline_Lower,google/mt5-base,static,64.0,1.5238095238095237,
en,Baseline_Lower,google/gemma-2b-it,dynamic,,,0.7194206714630127
en,BaselinePreprocessor,xlm-roberta-base,static,44.0,1.4666666666666666,
en,BaselinePreprocessor,google/mt5-base,static,49.0,1.6333333333333333,
en,BaselinePreprocessor,google/gemma-2b-it,dynamic,,,0.7138454914093018
en,RegexPreprocessor,xlm-roberta-base,static,47.0,1.5161290322580645,
en,RegexPreprocessor,google/mt5-base,static,51.0,1.6451612903225807,
en,RegexPreprocessor,google/gemma-2b-it,dynamic,,,0.7181611061096191
en,Baseline_Lower,xlm-roberta-base,static,46.0,1.5333333333333334,
en,Baseline_Lower,google/mt5-base,static,50.0,1.6666666666666667,
en,Baseline_Lower,google/gemma-2b-it,dynamic,,,0.72538161277771
en,BaselinePreprocessor,xlm-roberta-base,static,38.0,1.8095238095238095,
en,BaselinePreprocessor,google/mt5-base,static,34.0,1.619047619047619,
en,BaselinePreprocessor,google/gemma-2b-it,dynamic,,,0.7079815864562988
en,RegexPreprocessor,xlm-roberta-base,static,43.0,1.7916666666666667,
en,RegexPreprocessor,google/mt5-base,static,42.0,1.75,
en,RegexPreprocessor,google/gemma-2b-it,dynamic,,,0.736414909362793
en,Baseline_Lower,xlm-roberta-base,static,40.0,1.9047619047619047,
en,Baseline_Lower,google/mt5-base,static,39.0,1.8571428571428572,
en,Baseline_Lower,google/gemma-2b-it,dynamic,,,0.7223896980285645
en,BaselinePreprocessor,xlm-roberta-base,static,55.0,1.5277777777777777,
en,BaselinePreprocessor,google/mt5-base,static,56.0,1.5555555555555556,
en,BaselinePreprocessor,google/gemma-2b-it,dynamic,,,0.7141892910003662
en,RegexPreprocessor,xlm-roberta-base,static,60.0,1.4285714285714286,
en,RegexPreprocessor,google/mt5-base,static,64.0,1.5238095238095237,
en,RegexPreprocessor,google/gemma-2b-it,dynamic,,,0.7333269119262695
en,Baseline_Lower,xlm-roberta-base,static,57.0,1.5833333333333333,
en,Baseline_Lower,google/mt5-base,static,58.0,1.6111111111111112,
en,Baseline_Lower,google/gemma-2b-it,dynamic,,,0.8312191963195801
en,BaselinePreprocessor,xlm-roberta-base,static,49.0,1.4411764705882353,
en,BaselinePreprocessor,google/mt5-base,static,50.0,1.4705882352941178,
en,BaselinePreprocessor,google/gemma-2b-it,dynamic,,,0.8498482704162598
en,RegexPreprocessor,xlm-roberta-base,static,56.0,1.4736842105263157,
en,RegexPreprocessor,google/mt5-base,static,59.0,1.5526315789473684,
en,RegexPreprocessor,google/gemma-2b-it,dynamic,,,0.9641995429992676
en,Baseline_Lower,xlm-roberta-base,static,52.0,1.5294117647058822,
en,Baseline_Lower,google/mt5-base,static,55.0,1.6176470588235294,
en,Baseline_Lower,google/gemma-2b-it,dynamic,,,0.7144203186035156
en,BaselinePreprocessor,xlm-roberta-base,static,74.0,1.48,
en,BaselinePreprocessor,google/mt5-base,static,76.0,1.52,
en,BaselinePreprocessor,google/gemma-2b-it,dynamic,,,0.8246657848358154
en,RegexPreprocessor,xlm-roberta-base,static,83.0,1.5961538461538463,
en,RegexPreprocessor,google/mt5-base,static,86.0,1.6538461538461537,
en,RegexPreprocessor,google/gemma-2b-it,dynamic,,,0.811103343963623
en,Baseline_Lower,xlm-roberta-base,static,81.0,1.62,
en,Baseline_Lower,google/mt5-base,static,84.0,1.68,
en,Baseline_Lower,google/gemma-2b-it,dynamic,,,0.8028383255004883
en,BaselinePreprocessor,xlm-roberta-base,static,52.0,1.2682926829268293,
en,BaselinePreprocessor,google/mt5-base,static,56.0,1.3658536585365855,
en,BaselinePreprocessor,google/gemma-2b-it,dynamic,,,0.7289907932281494
en,RegexPreprocessor,xlm-roberta-base,static,58.0,1.288888888888889,
en,RegexPreprocessor,google/mt5-base,static,63.0,1.4,
en,RegexPreprocessor,google/gemma-2b-it,dynamic,,,0.7242462635040283
en,Baseline_Lower,xlm-roberta-base,static,54.0,1.3170731707317074,
en,Baseline_Lower,google/mt5-base,static,59.0,1.4390243902439024,
en,Baseline_Lower,google/gemma-2b-it,dynamic,,,0.7329020500183105
en,BaselinePreprocessor,xlm-roberta-base,static,71.0,1.5106382978723405,
en,BaselinePreprocessor,google/mt5-base,static,73.0,1.553191489361702,
en,BaselinePreprocessor,google/gemma-2b-it,dynamic,,,0.7212858200073242
en,RegexPreprocessor,xlm-roberta-base,static,71.0,1.392156862745098,
en,RegexPreprocessor,google/mt5-base,static,77.0,1.5098039215686274,
en,RegexPreprocessor,google/gemma-2b-it,dynamic,,,0.7432904243469238
en,Baseline_Lower,xlm-roberta-base,static,69.0,1.4680851063829787,
en,Baseline_Lower,google/mt5-base,static,73.0,1.553191489361702,
en,Baseline_Lower,google/gemma-2b-it,dynamic,,,0.7288475036621094
en,BaselinePreprocessor,xlm-roberta-base,static,51.0,1.457142857142857,
en,BaselinePreprocessor,google/mt5-base,static,61.0,1.7428571428571429,
en,BaselinePreprocessor,google/gemma-2b-it,dynamic,,,0.7329270839691162
en,RegexPreprocessor,xlm-roberta-base,static,51.0,1.3421052631578947,
en,RegexPreprocessor,google/mt5-base,static,65.0,1.7105263157894737,
en,RegexPreprocessor,google/gemma-2b-it,dynamic,,,0.7195093631744385
en,Baseline_Lower,xlm-roberta-base,static,50.0,1.4285714285714286,
en,Baseline_Lower,google/mt5-base,static,62.0,1.7714285714285714,
en,Baseline_Lower,google/gemma-2b-it,dynamic,,,0.7247617244720459
en,BaselinePreprocessor,xlm-roberta-base,static,53.0,1.5142857142857142,
en,BaselinePreprocessor,google/mt5-base,static,53.0,1.5142857142857142,
en,BaselinePreprocessor,google/gemma-2b-it,dynamic,,,0.8908898830413818
en,RegexPreprocessor,xlm-roberta-base,static,56.0,1.435897435897436,
en,RegexPreprocessor,google/mt5-base,static,58.0,1.4871794871794872,
en,RegexPreprocessor,google/gemma-2b-it,dynamic,,,0.8971006870269775
en,Baseline_Lower,xlm-roberta-base,static,54.0,1.542857142857143,
en,Baseline_Lower,google/mt5-base,static,54.0,1.542857142857143,
en,Baseline_Lower,google/gemma-2b-it,dynamic,,,0.8830955028533936
en,BaselinePreprocessor,xlm-roberta-base,static,25.0,1.25,
en,BaselinePreprocessor,google/mt5-base,static,26.0,1.3,
en,BaselinePreprocessor,google/gemma-2b-it,dynamic,,,0.7119925022125244
en,RegexPreprocessor,xlm-roberta-base,static,26.0,1.2380952380952381,
en,RegexPreprocessor,google/mt5-base,static,29.0,1.380952380952381,
en,RegexPreprocessor,google/gemma-2b-it,dynamic,,,0.7237815856933594
en,Baseline_Lower,xlm-roberta-base,static,25.0,1.25,
en,Baseline_Lower,google/mt5-base,static,28.0,1.4,
en,Baseline_Lower,google/gemma-2b-it,dynamic,,,0.7183973789215088
en,BaselinePreprocessor,xlm-roberta-base,static,47.0,1.3823529411764706,
en,BaselinePreprocessor,google/mt5-base,static,53.0,1.5588235294117647,
en,BaselinePreprocessor,google/gemma-2b-it,dynamic,,,0.7008943557739258
en,RegexPreprocessor,xlm-roberta-base,static,53.0,1.4324324324324325,
en,RegexPreprocessor,google/mt5-base,static,59.0,1.5945945945945945,
en,RegexPreprocessor,google/gemma-2b-it,dynamic,,,0.7207720279693604
en,Baseline_Lower,xlm-roberta-base,static,50.0,1.4705882352941178,
en,Baseline_Lower,google/mt5-base,static,56.0,1.6470588235294117,
en,Baseline_Lower,google/gemma-2b-it,dynamic,,,0.7133538722991943
en,BaselinePreprocessor,xlm-roberta-base,static,38.0,1.6521739130434783,
en,BaselinePreprocessor,google/mt5-base,static,39.0,1.6956521739130435,
en,BaselinePreprocessor,google/gemma-2b-it,dynamic,,,0.7157611846923828
en,RegexPreprocessor,xlm-roberta-base,static,42.0,1.5555555555555556,
en,RegexPreprocessor,google/mt5-base,static,43.0,1.5925925925925926,
en,RegexPreprocessor,google/gemma-2b-it,dynamic,,,0.7006838321685791
en,Baseline_Lower,xlm-roberta-base,static,38.0,1.6521739130434783,
en,Baseline_Lower,google/mt5-base,static,39.0,1.6956521739130435,
en,Baseline_Lower,google/gemma-2b-it,dynamic,,,0.7170774936676025
en,BaselinePreprocessor,xlm-roberta-base,static,52.0,1.625,
en,BaselinePreprocessor,google/mt5-base,static,55.0,1.71875,
en,BaselinePreprocessor,google/gemma-2b-it,dynamic,,,0.7204580307006836
en,RegexPreprocessor,xlm-roberta-base,static,63.0,1.8529411764705883,
en,RegexPreprocessor,google/mt5-base,static,66.0,1.9411764705882353,
en,RegexPreprocessor,google/gemma-2b-it,dynamic,,,0.7069089412689209
en,Baseline_Lower,xlm-roberta-base,static,61.0,1.90625,
en,Baseline_Lower,google/mt5-base,static,64.0,2.0,
en,Baseline_Lower,google/gemma-2b-it,dynamic,,,0.7190229892730713
en,BaselinePreprocessor,xlm-roberta-base,static,36.0,1.5,
en,BaselinePreprocessor,google/mt5-base,static,39.0,1.625,
en,BaselinePreprocessor,google/gemma-2b-it,dynamic,,,0.734663724899292
en,RegexPreprocessor,xlm-roberta-base,static,41.0,1.5185185185185186,
en,RegexPreprocessor,google/mt5-base,static,42.0,1.5555555555555556,
en,RegexPreprocessor,google/gemma-2b-it,dynamic,,,0.8292512893676758
en,Baseline_Lower,xlm-roberta-base,static,38.0,1.5833333333333333,
en,Baseline_Lower,google/mt5-base,static,39.0,1.625,
en,Baseline_Lower,google/gemma-2b-it,dynamic,,,0.8483543395996094
en,BaselinePreprocessor,xlm-roberta-base,static,53.0,1.606060606060606,
en,BaselinePreprocessor,google/mt5-base,static,57.0,1.7272727272727273,
en,BaselinePreprocessor,google/gemma-2b-it,dynamic,,,0.9757900238037109
en,RegexPreprocessor,xlm-roberta-base,static,65.0,1.8571428571428572,
en,RegexPreprocessor,google/mt5-base,static,63.0,1.8,
en,RegexPreprocessor,google/gemma-2b-it,dynamic,,,0.7208576202392578
en,Baseline_Lower,xlm-roberta-base,static,63.0,1.9090909090909092,
en,Baseline_Lower,google/mt5-base,static,61.0,1.8484848484848484,
en,Baseline_Lower,google/gemma-2b-it,dynamic,,,0.7109420299530029
en,BaselinePreprocessor,xlm-roberta-base,static,33.0,1.1379310344827587,
en,BaselinePreprocessor,google/mt5-base,static,40.0,1.3793103448275863,
en,BaselinePreprocessor,google/gemma-2b-it,dynamic,,,0.715179443359375
en,RegexPreprocessor,xlm-roberta-base,static,40.0,1.2903225806451613,
en,RegexPreprocessor,google/mt5-base,static,46.0,1.4838709677419355,
en,RegexPreprocessor,google/gemma-2b-it,dynamic,,,0.7249338626861572
en,Baseline_Lower,xlm-roberta-base,static,38.0,1.3103448275862069,
en,Baseline_Lower,google/mt5-base,static,44.0,1.5172413793103448,
en,Baseline_Lower,google/gemma-2b-it,dynamic,,,0.7198328971862793
en,BaselinePreprocessor,xlm-roberta-base,static,51.0,1.2439024390243902,
en,BaselinePreprocessor,google/mt5-base,static,61.0,1.4878048780487805,
en,BaselinePreprocessor,google/gemma-2b-it,dynamic,,,0.7274343967437744
en,RegexPreprocessor,xlm-roberta-base,static,57.0,1.3571428571428572,
en,RegexPreprocessor,google/mt5-base,static,66.0,1.5714285714285714,
en,RegexPreprocessor,google/gemma-2b-it,dynamic,,,0.7341995239257812
en,Baseline_Lower,xlm-roberta-base,static,56.0,1.3658536585365855,
en,Baseline_Lower,google/mt5-base,static,65.0,1.5853658536585367,
en,Baseline_Lower,google/gemma-2b-it,dynamic,,,0.7331817150115967
en,BaselinePreprocessor,xlm-roberta-base,static,60.0,1.3953488372093024,
en,BaselinePreprocessor,google/mt5-base,static,63.0,1.4651162790697674,
en,BaselinePreprocessor,google/gemma-2b-it,dynamic,,,0.7249612808227539
en,RegexPreprocessor,xlm-roberta-base,static,60.0,1.2765957446808511,
en,RegexPreprocessor,google/mt5-base,static,71.0,1.5106382978723405,
